cost,discharge,quality,quality_care,quality_efficiency,patexp,outcome,provider_id,provider
0.910907841,3871,0.363727273,0.863636364,0.1,0.31,0.26,50557,MEMORIAL  MEDICAL CENTER
0.57930802,3874,0.262636364,0.518181818,0,0.17,0.36,60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL
0.316071015,3877,0.299,0.19,0,0.49,0.38,440053,SAINT THOMAS RUTHERFORD HOSPITAL
0.548347098,3889,0.315272727,0.736363636,0,0.3,0.26,100135,TALLAHASSEE MEMORIAL HOSPITAL
0.791042731,3895,0.425454545,0.627272727,0,0.48,0.52,390139,MAIN LINE HOSPITAL BRYN MAWR CAMPUS
0.780598282,3896,0.359909091,0.854545455,0,0.29,0.34,190026,RAPIDES REGIONAL MEDICAL CENTER
0.39283039,3907,0.324363636,0.781818182,0,0.26,0.3,390004,HOLY SPIRIT HOSPITAL
0.952751605,3910,0.433090909,0.845454545,0,0.2,0.68,50549,LOS ROBLES HOSPITAL & MEDICAL CENTER
0.109812724,3913,0.464545455,0.472727273,0.2,0.58,0.52,440073,MAURY REGIONAL HOSPITAL
0.943680933,3914,0.421954545,0.827272727,0,0.48,0.375,390111,HOSPITAL OF UNIV OF PENNSYLVANIA
0.043393817,3921,0.430333333,0.866666667,0.1,0.35,0.44,220046,BERKSHIRE MEDICAL CENTER INC
0.404518088,3923,0.202181818,0.290909091,0,0.26,0.22,420002,PIEDMONT MEDICAL CENTER
0.905665984,3928,0.358454545,0.727272727,0,0.11,0.6,290003,SUNRISE HOSPITAL AND MEDICAL CENTER
0.160801515,3933,0.373,0.43,0.4,0.21,0.48,330203,CROUSE HOSPITAL
0.470750098,3935,0.322636364,0.718181818,0.1,0.35,0.18,150058,MEMORIAL HOSPITAL OF SOUTH BEND
0.113020868,3937,0.340181818,0.590909091,0,0.24,0.5,360041,PARMA COMMUNITY GENERAL HOSPITAL
0.238853521,3937,0.444909091,0.354545455,0.1,0.5,0.68,420026,SISTERS OF CHARITY PROVIDENCE HOSPITALS
0.903470709,3939,0.397363636,0.581818182,0.1,0.47,0.4,10139,BROOKWOOD MEDICAL CENTER
0.398700598,3951,0.265636364,0.618181818,0.2,0.26,0.08,330153,ELLIS HOSPITAL
0.524574158,3953,0.407,0.7,0,0.57,0.32,100093,BAPTIST HOSPITAL
0.564998201,3954,0.445545455,0.772727273,0,0.51,0.46,360079,KETTERING MEDICAL CENTER
0.226939654,3964,0.355181818,0.590909091,0,0.47,0.32,440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER
0.772225026,3965,0.454777778,0.488888889,0,0.57,0.62,310111,CENTRASTATE MEDICAL CENTER
0.715890026,3969,0.384,0.51,0,0.44,0.5,140290,ST ALEXIUS MEDICAL CENTER
0.569141041,3973,0.287909091,0.554545455,0,0.23,0.36,70028,ST VINCENT'S MEDICAL CENTER
0.106524282,3979,0.478545455,0.572727273,0.5,0.3,0.58,330125,ROCHESTER GENERAL HOSPITAL
0.58560824,3984,0.293,0.49,0,0.15,0.5,110143,WELLSTAR COBB HOSPITAL
0.709916024,3984,0.252545455,0.572727273,0,0.26,0.2,100173,FLORIDA HOSPITAL TAMPA
0.118401334,3989,0.279454545,0.527272727,0,0.38,0.2,390110,MEMORIAL MEDICAL CENTER
0.212472159,3989,0.367,0.8,0,0.45,0.24,40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
0.841661478,3990,0.345,0.81,0,0.17,0.44,310009,CLARA MAASS MEDICAL CENTER
0.260805483,3993,0.387454545,0.527272727,0,0.3,0.64,230104,HARPER UNIVERSITY HOSPITAL
0.645730346,4003,0.527818182,0.709090909,0.1,0.66,0.56,170104,SHAWNEE MISSION MEDICAL CENTER
0.730805791,4004,0.486555556,0.677777778,0,0.47,0.7,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON
0.359860095,4012,0.326,0.6,0.1,0.24,0.38,100017,HALIFAX HEALTH MEDICAL CENTER
0.39986388,4012,0.431,0.7,0,0.61,0.36,180103,BAPTIST HEALTH LEXINGTON
0.719482281,4013,0.322272727,0.636363636,0,0.31,0.34,360052,GOOD SAMARITAN HOSPITAL
0.448761785,4015,0.528,0.6,0,0.5,0.86,360077,FAIRVIEW HOSPITAL
0.673640193,4015,0.307545455,0.472727273,0.3,0.15,0.36,500129,TACOMA GENERAL ALLENMORE HOSPITAL
0.535707465,4017,0.402545455,0.472727273,0.1,0.58,0.38,450229,HENDRICK MEDICAL CENTER
0.458976737,4026,0.307545455,0.472727273,0,0.35,0.36,430077,RAPID CITY REGIONAL HOSPITAL
0.311376008,4044,0.284454545,0.227272727,0.4,0.19,0.34,230167,MCLAREN GREATER LANSING
0.659656186,4053,0.344272727,0.536363636,0,0.41,0.38,150017,LUTHERAN HOSPITAL OF INDIANA
0.742891877,4056,0.378363636,0.781818182,0,0.48,0.26,450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER
0.248909555,4058,0.448,0.49,0.4,0.3,0.6,390151,CHAMBERSBURG HOSPITAL
0.126685985,4073,0.3395,0.6,0.4,0.29,0.175,490018,AUGUSTA HEALTH
0.685008751,4076,0.506818182,0.809090909,0,0.43,0.72,140030,SHERMAN HOSPITAL
0.35640514,4079,0.435454545,0.827272727,0,0.3,0.6,150012,SAINT JOSEPH REGIONAL MEDICAL CENTER
0.86571758,4081,0.476,0.67,0,0.48,0.66,420091,CAROLINAS HOSPITAL SYSTEM
0.464131278,4100,0.420181818,0.690909091,0,0.58,0.36,190125,ST FRANCIS MEDICAL CENTER
0.858642164,4112,0.304454545,0.727272727,0,0.13,0.4,100243,BRANDON REGIONAL HOSPITAL
0.151186575,4115,0.438181818,0.690909091,0,0.44,0.56,150048,REID HOSPITAL & HEALTH CARE SERVICES
0.598867164,4120,0.390090909,0.545454545,0.1,0.45,0.42,140091,THE CARLE FOUNDATION HOSPITAL
0.991287355,4124,0.430454545,0.627272727,0.1,0.49,0.46,50441,STANFORD HOSPITAL
0.078024839,4129,0.283,0.59,0,0.23,0.32,230151,BOTSFORD HOSPITAL
0.350960774,4130,0.341,0.6,0.1,0.11,0.56,330306,LUTHERAN MEDICAL CENTER
0.643262458,4130,0.215636364,0.618181818,0.1,0.12,0.12,100022,JACKSON MEMORIAL HOSPITAL
0.012398255,4134,0.351,0.5,0.1,0.11,0.66,220111,GOOD SAMARITAN MEDICAL CENTER
0.769842484,4134,0.343,0.42,0.2,0.35,0.38,50309,SUTTER ROSEVILLE MEDICAL CENTER
0.918133709,4137,0.488454545,0.627272727,0,0.49,0.72,50239,GLENDALE ADVENTIST MEDICAL CENTER
0.515218205,4138,0.490818182,0.909090909,0,0.23,0.8,140191,INGALLS MEMORIAL HOSPITAL
0.886077584,4143,0.389,0.46,0,0.35,0.64,490067,SOUTHSIDE REGIONAL MEDICAL CENTER
0.626721844,4147,0.26,0.6,0.1,0.2,0.2,500039,HARRISON MEMORIAL HOSPITAL
0.362101271,4148,0.421,0.86,0,0.61,0.22,330304,WHITE PLAINS HOSPITAL CENTER
0.635158703,4158,0.366363636,0.681818182,0.1,0.16,0.54,140180,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER
0.226940583,4173,0.395818182,0.409090909,0.4,0.3,0.48,330394,"UNITED HEALTH SERVICES HOSPITALS, INC"
0.126377253,4177,0.341,0.38,0.2,0.11,0.64,510070,RALEIGH GENERAL HOSPITAL
0.988349613,4180,0.259090909,0.545454545,0,0.14,0.36,390180,CROZER CHESTER MEDICAL CENTER
0.797938672,4190,0.420818182,0.909090909,0.1,0.33,0.4,100231,WEST FLORIDA HOSPITAL
0.091780636,4194,0.482818182,0.409090909,0.4,0.41,0.66,490004,SENTARA RMH MEDICAL CENTER
0.056782521,4197,0.365,0.6,0.1,0.39,0.36,180012,HARDIN MEMORIAL HOSPITAL
0.615281176,4197,0.385727273,0.663636364,0.2,0.29,0.42,150035,PORTER REGIONAL HOSPITAL
0.764679746,4203,0.343,0.53,0,0.17,0.62,310008,HOLY NAME MEDICAL CENTER
0.606996593,4206,0.29,0.4,0,0.3,0.4,100067,ST ANTHONYS HOSPITAL
0.359919929,4213,0.550818182,0.809090909,0.1,0.53,0.7,240078,FAIRVIEW SOUTHDALE HOSPITAL
0.17513776,4214,0.328,0.26,0,0.26,0.66,70007,LAWRENCE & MEMORIAL HOSPITAL
0.10747485,4218,0.369818182,0.709090909,0,0.38,0.38,360084,AULTMAN HOSPITAL
0.402618841,4247,0.410181818,0.490909091,0.3,0.34,0.5,240001,NORTH MEMORIAL MEDICAL CENTER
0.910146083,4247,0.338636364,0.418181818,0,0.19,0.66,310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER
0.43323538,4252,0.457454545,0.527272727,0.5,0.3,0.54,500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT
0.72313206,4253,0.310363636,0.981818182,0,0.08,0.3,100070,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH
0.796173018,4256,0.315,0.45,0,0.31,0.44,310050,SAINT CLARE'S HOSPITAL
0.542625704,4257,0.427,0.47,0,0.37,0.74,100265,MEASE COUNTRYSIDE HOSPITAL
0.890694075,4259,0.379333333,0.966666667,0,0.18,0.44,100260,ST LUCIE MEDICAL CENTER
0.417329664,4267,0.497363636,0.881818182,0,0.65,0.42,420087,ROPER HOSPITAL
0.102290952,4277,0.383545455,0.572727273,0.1,0.51,0.32,190065,BATON ROUGE GENERAL MEDICAL CENTER
0.617973032,4289,0.483363636,0.781818182,0,0.41,0.68,100073,HOLY CROSS HOSPITAL INC
0.304377707,4298,0.48,0.6,0.3,0.58,0.42,130006,ST LUKE'S REGIONAL MEDICAL CENTER
0.297720108,4300,0.297909091,0.154545455,0.3,0.39,0.3,110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC"
0.507675922,4302,0.295636364,0.418181818,0.1,0.18,0.46,140276,LOYOLA UNIVERSITY MEDICAL CENTER
0.874446231,4321,0.324181818,0.590909091,0.1,0.16,0.46,100029,NORTH SHORE MEDICAL CENTER
0.211830237,4330,0.332090909,0.245454545,0.2,0.37,0.44,240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER
0.19223749,4335,0.384363636,0.681818182,0.1,0.34,0.42,490052,RIVERSIDE REGIONAL MEDICAL CENTER
0.327531867,4337,0.288818182,0.709090909,0,0.25,0.24,30006,TUCSON MEDICAL CENTER
0.235740523,4345,0.217090909,0.545454545,0,0.26,0.1,80004,BAYHEALTH - KENT GENERAL HOSPITAL
0.643091378,4353,0.404727273,0.363636364,0.1,0.24,0.8,100090,FLAGLER HOSPITAL
0.843952386,4354,0.518909091,0.754545455,0.1,0.32,0.84,330214,NYU HOSPITALS CENTER
0.602324131,4356,0.406272727,0.636363636,0,0.43,0.5,450034,CHRISTUS HOSPITAL
0.261553858,4359,0.374363636,0.281818182,0,0.56,0.5,450042,PROVIDENCE HEALTH CENTER
0.925319713,4364,0.285636364,0.818181818,0.1,0.16,0.18,290039,MOUNTAINVIEW HOSPITAL
0.885248453,4368,0.269555556,0.777777778,0,0.18,0.2,310032,INSPIRA MEDICAL CENTER VINELAND
0.70027489,4370,0.434090909,0.745454545,0,0.53,0.42,440161,TRISTAR CENTENNIAL MEDICAL CENTER
0.384026489,4371,0.491909091,0.854545455,0,0.51,0.56,10056,ST VINCENT'S BIRMINGHAM
0.495039407,4378,0.338454545,0.627272727,0,0.23,0.48,160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS
0.866625961,4393,0.441090909,0.645454545,0.3,0.28,0.56,50108,SUTTER GENERAL HOSPITAL
0.687707784,4408,0.458090909,0.745454545,0,0.27,0.76,140117,PRESENCE RESURRECTION MEDICAL CENTER
0.842647398,4416,0.409545455,0.372727273,0.4,0.25,0.6,50516,MERCY SAN JUAN MEDICAL CENTER
0.633317298,4419,0.385,0.4,0.4,0.31,0.44,500024,PROVIDENCE ST PETER HOSPITAL
0.386917961,4419,0.388636364,0.618181818,0.2,0.69,0.06,110010,EMORY UNIVERSITY HOSPITAL
0.162906279,4421,0.369818182,0.609090909,0.1,0.32,0.44,140280,TRINITY ROCK ISLAND
0.961043986,4426,0.354,0.57,0,0.32,0.48,310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET
0.800148908,4457,0.228090909,0.345454545,0,0.37,0.16,450056,SETON MEDICAL CENTER AUSTIN
0.606865009,4464,0.296272727,0.436363636,0.1,0.13,0.5,370001,HILLCREST MEDICAL CENTER
0.214412562,4469,0.446,0.52,0,0.42,0.72,490120,CHESAPEAKE GENERAL HOSPITAL
0.887026115,4470,0.484181818,0.890909091,0,0.24,0.78,100236,FAWCETT MEMORIAL HOSPITAL
0.262016883,4472,0.374090909,0.445454545,0,0.65,0.3,150044,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES
0.200926865,4474,0.256545455,0.372727273,0.1,0.22,0.32,510058,CAMDEN CLARK MEDICAL CENTER
0.432999174,4485,0.39,0.7,0.2,0.36,0.34,490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER
0.668787785,4507,0.427727273,0.563636364,0,0.47,0.58,450011,ST JOSEPH REGIONAL HEALTH CENTER
0.973487938,4509,0.317909091,0.354545455,0.2,0.23,0.46,50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
0.746433644,4524,0.265818182,0.309090909,0,0.22,0.46,100002,BETHESDA HOSPITAL EAST
0.734589928,4535,0.407727273,0.463636364,0,0.47,0.58,140200,ELMHURST MEMORIAL HOSPITAL
0.596904506,4560,0.345454545,0.427272727,0.1,0.34,0.46,60031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
0.254927642,4562,0.253181818,0.290909091,0,0.35,0.3,100025,SACRED HEART HOSPITAL
0.088451879,4582,0.246181818,0.590909091,0.1,0.14,0.22,230227,MCLAREN MACOMB
0.471376043,4587,0.381636364,0.618181818,0,0.28,0.58,360155,SOUTHWEST GENERAL HEALTH CENTER
0.49921345,4588,0.428545455,0.672727273,0,0.58,0.4,450010,UNITED REGIONAL HEALTH CARE SYSTEM
0.314382022,4588,0.529363636,0.781818182,0.2,0.65,0.46,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL
0.901031022,4599,0.359,0.64,0,0.15,0.62,310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY
0.723640335,4601,0.344363636,0.481818182,0.1,0.22,0.54,390115,ARIA HEALTH
0.317861625,4602,0.389727273,0.463636364,0.3,0.59,0.2,230017,BRONSON METHODIST HOSPITAL
0.254189297,4603,0.333666667,0.633333333,0,0.41,0.28,340147,NASH GENERAL HOSPITAL
0.489452782,4606,0.259444444,0.622222222,0,0.19,0.26,100244,CAPE CORAL HOSPITAL
0.324942958,4606,0.437818182,0.809090909,0,0.58,0.34,150002,METHODIST HOSPITALS INC
0.84885524,4613,0.314181818,0.490909091,0,0.26,0.46,100009,UNIVERSITY OF MIAMI HOSPITAL
0.361140221,4617,0.329454545,0.527272727,0.1,0.5,0.18,520177,FROEDTERT MEMORIAL LUTHERAN HOSPITAL
0.462616628,4617,0.458818182,0.509090909,0,0.85,0.34,190002,LAFAYETTE GENERAL MEDICAL CENTER
0.068025374,4620,0.375272727,0.336363636,0.1,0.56,0.4,440059,COOKEVILLE REGIONAL MEDICAL CENTER
0.081367977,4624,0.345636364,0.418181818,0.2,0.52,0.22,230021,"LAKELAND HOSPITAL, ST JOSEPH"
0.497579695,4628,0.453454545,0.627272727,0.5,0.4,0.36,240115,MERCY HOSPITAL
0.623091637,4634,0.443727273,0.563636364,0.2,0.17,0.8,50057,KAWEAH DELTA MEDICAL CENTER
0.566196682,4640,0.432181818,0.690909091,0,0.52,0.46,140288,ADVOCATE GOOD SAMARITAN HOSPITAL
0.835745094,4644,0.403818182,0.909090909,0,0.5,0.24,100008,BAPTIST HOSPITAL OF MIAMI INC
0.823087324,4644,0.332,0.58,0,0.12,0.6,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER
0.754193626,4648,0.236727273,0.763636364,0,0.14,0.14,100213,BLAKE MEDICAL CENTER
0.119507309,4652,0.566909091,0.654545455,0.2,0.72,0.6,490050,VIRGINIA HOSPITAL CENTER
0.165100677,4653,0.365272727,0.536363636,0.3,0.18,0.48,360039,GENESIS HEALTHCARE SYSTEM
0.653977069,4656,0.249181818,0.390909091,0,0.31,0.26,100052,WINTER HAVEN HOSPITAL
0.557747271,4657,0.338,0.5,0.2,0.28,0.38,240038,UNITED HOSPITAL
0.908000263,4660,0.335090909,0.745454545,0,0.22,0.4,450107,LAS PALMAS MEDICAL CENTER
0.6531943,4665,0.362111111,0.655555556,0.3,0.32,0.25,500027,SWEDISH MEDICAL CENTER
0.371416018,4675,0.491181818,0.490909091,0.3,0.31,0.8,330057,ST PETER'S HOSPITAL
0.515012147,4679,0.288636364,0.218181818,0.1,0.19,0.56,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER
0.592512754,4694,0.375909091,0.654545455,0.1,0.15,0.6,330013,ALBANY MEDICAL CENTER HOSPITAL
0.56123445,4698,0.377636364,0.418181818,0.6,0.34,0.24,500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER
0.731008166,4700,0.398909091,0.254545455,0,0.54,0.62,360068,TOLEDO HOSPITAL THE
0.574706791,4702,0.288090909,0.245454545,0.1,0.27,0.46,110083,PIEDMONT HOSPITAL
0.847829041,4709,0.505181818,0.790909091,0.1,0.27,0.82,100131,AVENTURA HOSPITAL AND MEDICAL CENTER
0.868634938,4710,0.300909091,0.754545455,0,0.18,0.32,100248,LARGO MEDICAL CENTER
0.437067669,4720,0.287,0.4,0,0.35,0.34,490059,BON SECOURS ST MARYS HOSPITAL
0.847078832,4727,0.447,0.78,0,0.23,0.74,50739,CENTINELA HOSPITAL MEDICAL CENTER
0.725599652,4732,0.423272727,0.736363636,0,0.4,0.52,140202,ADVOCATE CONDELL MEDICAL CENTER
0.887445385,4738,0.414636364,0.818181818,0.1,0.25,0.52,100264,OAK HILL HOSPITAL
0.406449846,4755,0.581636364,0.818181818,0.2,0.6,0.66,490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL
0.486357108,4765,0.237636364,0.518181818,0.1,0.2,0.18,250141,BAPTIST MEMORIAL HOSPITAL DESOTO
0.940325758,4765,0.427,1,0.1,0.25,0.44,100226,ORANGE PARK MEDICAL CENTER
0.659238312,4776,0.368444444,0.522222222,0,0.46,0.42,70020,MIDDLESEX HOSPITAL
0.405710801,4781,0.423363636,0.481818182,0,0.37,0.72,360066,ST RITA'S MEDICAL CENTER
0.741037486,4804,0.43,0.47,0.3,0.36,0.56,500079,MULTICARE GOOD SAMARITAN HOSPITAL
0.406453025,4814,0.335727273,0.263636364,0.2,0.17,0.64,190036,OCHSNER MEDICAL CENTER
0.395089245,4821,0.456727273,0.563636364,0.1,0.32,0.76,360027,AKRON GENERAL MEDICAL CENTER
0.450548045,4825,0.303181818,0.390909091,0,0.27,0.48,360179,BETHESDA NORTH
0.807459352,4830,0.347545455,0.472727273,0.2,0.43,0.28,50039,ENLOE MEDICAL CENTER
0.079710824,4830,0.242,0.44,0.2,0.12,0.26,230146,HENRY FORD WYANDOTTE HOSPITAL
0.289761894,4830,0.193727273,0.263636364,0,0.19,0.28,230041,MCLAREN BAY REGION
0.869165642,4837,0.259636364,0.518181818,0,0.16,0.36,50077,SCRIPPS MERCY HOSPITAL
0.740849972,4837,0.353090909,0.445454545,0,0.62,0.26,420018,PALMETTO HEALTH RICHLAND
0.289663997,4849,0.599454545,0.627272727,0.3,0.66,0.72,260179,ST LUKES HOSPITAL
0.322299155,4856,0.443,0.73,0,0.63,0.36,490046,SENTARA LEIGH HOSPITAL
0.346520457,4866,0.385363636,0.981818182,0,0.09,0.54,40055,SPARKS REGIONAL MEDICAL CENTER
0.379049199,4866,0.392636364,0.518181818,0.2,0.57,0.26,440015,THE UNIVERSITY OF TN MEDICAL CENTER
0.666194884,4873,0.369272727,0.436363636,0,0.36,0.58,420073,LEXINGTON MEDICAL CENTER
0.214719392,4874,0.210818182,0.409090909,0,0.11,0.32,230024,SINAI-GRACE HOSPITAL
0.169839073,4888,0.354545455,0.272727273,0,0.26,0.74,180010,SAINT JOSEPH HOSPITAL
0.592975978,4924,0.402636364,0.618181818,0.3,0.49,0.24,30061,BANNER BOSWELL MEDICAL CENTER
0.701165616,4925,0.436909091,0.654545455,0,0.54,0.48,420023,ST FRANCIS-DOWNTOWN
0.394191453,4951,0.263636364,0.318181818,0.1,0.26,0.34,440120,TENNOVA HEALTHCARE
0.058636135,4978,0.209545455,0.372727273,0,0.11,0.34,100105,INDIAN RIVER MEDICAL CENTER
0.739689102,4979,0.462909091,0.654545455,0.1,0.62,0.42,170040,UNIVERSITY OF KANSAS HOSPITAL
0.650835612,4984,0.409909091,0.654545455,0,0.43,0.5,330023,VASSAR BROTHERS MEDICAL CENTER
0.414081879,4987,0.348272727,0.736363636,0,0.17,0.5,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER
0.161999946,4997,0.567090909,0.445454545,0.5,0.54,0.72,340131,CAROLINA EAST MEDICAL CENTER
0.740882895,4999,0.412454545,0.427272727,0,0.49,0.6,370028,INTEGRIS BAPTIST MEDICAL CENTER
0.192642175,5002,0.445727273,0.663636364,0.2,0.57,0.34,440173,PARKWEST MEDICAL CENTER
0.878383848,5004,0.271363636,0.681818182,0,0.15,0.3,100179,MEMORIAL HOSPITAL JACKSONVILLE
0.68295532,5011,0.405,0.7,0.2,0.39,0.36,250040,SINGING RIVER HOSPITAL
0.3721757,5014,0.474090909,0.645454545,0,0.47,0.68,360230,HILLCREST HOSPITAL
0.489993058,5022,0.549545455,0.572727273,0,0.71,0.74,360163,CHRIST HOSPITAL
0.729648978,5028,0.212818182,0.509090909,0,0.27,0.1,50060,COMMUNITY REGIONAL MEDICAL CENTER
0.497570765,5055,0.487,0.7,0.1,0.65,0.44,490007,SENTARA NORFOLK GENERAL HOSPITAL
0.194343432,5058,0.377818182,0.709090909,0.1,0.3,0.42,160033,GENESIS MEDICAL CENTER-DAVENPORT
0.489786551,5073,0.327454545,0.627272727,0.2,0.34,0.2,240106,REGIONS HOSPITAL
0.584764199,5078,0.443727273,0.963636364,0.1,0.23,0.54,490048,LEWISGALE MEDICAL CENTER
0.398900589,5082,0.475454545,0.627272727,0.1,0.42,0.68,150023,UNION HOSPITAL INC
0.235498876,5086,0.362727273,0.463636364,0,0.24,0.66,470003,UNIVERSITY OF VERMONT MEDICAL CENTER
0.858701649,5101,0.286,0.56,0,0.28,0.3,310052,OCEAN MEDICAL CENTER
0.855040082,5103,0.282222222,0.211111111,0,0.14,0.66,330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER
0.46308279,5119,0.373727273,0.563636364,0,0.45,0.42,450037,GOOD SHEPHERD MEDICAL CENTER
0.802668869,5131,0.391909091,0.654545455,0,0.51,0.36,390006,GEISINGER MEDICAL CENTER
0.656011091,5140,0.369363636,0.781818182,0,0.19,0.52,420085,GRAND STRAND REGIONAL MEDICAL CENTER
0.353723674,5147,0.233272727,0.536363636,0,0.18,0.24,70033,DANBURY HOSPITAL
0.875714113,5158,0.388272727,0.636363636,0,0.31,0.56,310076,SAINT BARNABAS MEDICAL CENTER
0.376916357,5191,0.301272727,0.336363636,0,0.5,0.28,150021,PARKVIEW REGIONAL MEDICAL CENTER
0.205485794,5216,0.369363636,0.781818182,0,0.37,0.34,200033,EASTERN MAINE MEDICAL CENTER
0.460393892,5229,0.333,0.9,0,0.31,0.2,100057,FLORIDA HOSPITAL WATERMAN
0.796493175,5245,0.317636364,0.218181818,0.2,0.16,0.62,330119,LENOX HILL HOSPITAL
0.340464071,5249,0.363636364,0.418181818,0.2,0.36,0.44,110087,GWINNETT MEDICAL CENTER
0.371893418,5256,0.384,0.39,0,0.4,0.62,140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS
0.665938143,5266,0.323363636,0.581818182,0,0.37,0.32,150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL
0.616781424,5272,0.333,0.3,0,0.35,0.56,330045,HUNTINGTON HOSPITAL
0.303985922,5280,0.395272727,0.336363636,0.2,0.36,0.6,180013,THE MEDICAL CENTER AT BOWLING GREEN
0.356738172,5282,0.294636364,0.518181818,0.1,0.31,0.26,40007,ST VINCENT INFIRMARY MEDICAL CENTER
0.611992369,5299,0.390818182,0.409090909,0,0.29,0.74,140231,EDWARD HOSPITAL
0.574847242,5302,0.425636364,0.618181818,0.1,0.38,0.56,360137,UNIVERSITY HOSPITALS CASE MEDICAL CENTER
0.839402587,5305,0.38,0.7,0,0.28,0.52,50026,GROSSMONT HOSPITAL
0.109462898,5323,0.378454545,0.827272727,0,0.15,0.56,230029,ST JOSEPH MERCY OAKLAND
0.350120158,5329,0.416181818,0.590909091,0.2,0.38,0.48,360098,LAKE HEALTH
0.619656464,5369,0.273636364,0.618181818,0,0.36,0.14,450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS
0.205177133,5375,0.364454545,0.627272727,0.1,0.55,0.18,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER
0.728100106,5380,0.536,0.81,0.1,0.6,0.58,330126,ORANGE REGIONAL MEDICAL CENTER
0.33106574,5402,0.385090909,0.545454545,0,0.26,0.66,100026,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM
0.770422886,5409,0.484272727,0.336363636,0,0.61,0.78,330182,"ST FRANCIS HOSPITAL, ROSLYN"
0.865829551,5409,0.498545455,0.872727273,0,0.36,0.72,490118,HENRICO DOCTORS' HOSPITAL
0.492675648,5425,0.408727273,0.563636364,0.1,0.3,0.62,420078,GHS GREENVILLE MEMORIAL HOSPITAL
0.808003528,5442,0.452181818,0.790909091,0,0.44,0.54,420027,ANMED HEALTH
0.684155755,5465,0.444909091,0.754545455,0,0.4,0.58,390258,ST MARY MEDICAL CENTER
0.44284801,5467,0.302272727,0.436363636,0.1,0.11,0.54,100084,LEESBURG REGIONAL MEDICAL CENTER
0.353081666,5482,0.313454545,0.427272727,0,0.24,0.52,320021,PRESBYTERIAN HOSPITAL
0.578356329,5486,0.343,0.7,0.1,0.27,0.34,290001,RENOWN REGIONAL MEDICAL CENTER
0.416188205,5498,0.369272727,0.536363636,0.2,0.38,0.36,230117,BORGESS MEDICAL CENTER
0.560734756,5501,0.375272727,0.736363636,0,0.42,0.34,100127,MORTON PLANT HOSPITAL
0.411657778,5513,0.364727273,0.563636364,0,0.54,0.3,280003,BRYAN MEDICAL CENTER
0.753730807,5514,0.337363636,0.381818182,0,0.47,0.4,450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME
0.792989999,5528,0.384181818,0.390909091,0,0.64,0.38,140242,CENTRAL DUPAGE HOSPITAL
0.715252063,5547,0.530636364,0.718181818,0,0.41,0.88,140258,ALEXIAN BROTHERS MEDICAL CENTER 1
0.485375726,5550,0.428727273,0.763636364,0,0.42,0.5,150162,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS
0.735512404,5553,0.321909091,0.654545455,0.1,0.09,0.48,330046,ST LUKE'S ROOSEVELT HOSPITAL
0.042623294,5554,0.528090909,0.545454545,0.4,0.31,0.82,240053,PARK NICOLLET METHODIST HOSPITAL
0.384675181,5555,0.251272727,0.236363636,0,0.42,0.26,450231,BAPTIST ST ANTHONY'S HOSPITAL
0.259390777,5573,0.348636364,0.418181818,0.2,0.21,0.54,230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK
0.762690087,5586,0.433818182,0.909090909,0,0.24,0.6,170123,WESLEY MEDICAL CENTER
